level,CLP_ID,node_bf,License_Type,Region,Sub_Region_Group,node_af,level1
2,df171c19-f597-4e6b-a9f9-ccf10c4df5e4,Only UI,Essential Access,AMEA,MMEA,ui_week_cnt: 1,2
2,31544d82-1c4d-41af-86c5-469555de9358,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,d6961837-6fb8-43d4-a493-4786810ceed9,Only UI,Trial,AMEA,MMEA,ui_week_cnt: 1,2
2,ddd1e9ca-df81-405a-9eac-aa84424cd318,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,e019683e-9d82-45fd-a282-829851c16d9b,Only UI,Trial,AMEA,MMEA,ui_week_cnt: 1,2
2,df2b85bf-718c-4cdb-b6a3-003e8f8a2b32,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 1,2
2,ae43c1b2-aefc-4e7e-b9dd-4177def2932f,UI and API,Essential Access,AMEA,Pan Asia,week_cnt: 4,2
2,d4ca0565-740c-49e3-826e-a24c51301747,Only UI,Trial,Americas,North America,ui_week_cnt: 1,2
2,1a6a55ad-5fcf-4138-a567-ec7138379c25,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,a51f02b7-302b-46a3-a138-886b5f4e719a,Only UI,Essential Access,Europe,Benelux,ui_week_cnt: 1,2
2,fea5bffe-c84a-432f-a51d-1dfe1f1dbb40,Only UI,Trial,Europe,Southern Europe,ui_week_cnt: 2,2
2,169db80b-7ae6-41fa-a4da-07e25ca59bc6,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,662c776c-10e6-451f-b106-2a0388d2946c,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,04f1da11-047a-453e-ad51-3e200941e13c,Only UI,Paid,Europe,Nordics,ui_week_cnt: 1,2
2,2f543535-e2e8-47ad-9ef2-3d2da12dcfff,Only UI,Paid,AMEA,MMEA,ui_week_cnt: 2,2
2,0fa92baf-9607-4d61-ac1d-9c948030bd1e,Only UI,Trial,Americas,North America,ui_week_cnt: 1,2
2,d1cae938-2bb1-497a-95f0-02bbd06e351a,Only UI,Essential Access,AMEA,MMEA,ui_week_cnt: 1,2
2,0d0280b1-5302-4e19-b719-de905f3fd1f8,Only UI,Trial,Americas,Latin America,ui_week_cnt: 1,2
2,94264161-5a34-4785-b84d-46dbc6b66074,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,06a7a1c2-0446-42e4-90d2-c8e1a1fdaeb8,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 1,2
2,7b7d3cb3-83ff-43eb-9525-3537c55dbfd2,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,7f5d876d-9fdd-43eb-988b-ab17105cea1b,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 1,2
2,3cba2fe8-2eeb-4d02-8544-f7a01a5ae37c,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 3,2
2,438e2de3-5a28-44ec-ada9-089dfc4d3229,Only UI,Essential Access,Europe,Southern Europe,ui_week_cnt: 1,2
2,6d7c1712-10d6-421f-850e-7d00dc53051d,Only UI,Paid,Europe,UK Region,ui_week_cnt: 1,2
2,053cb0a1-cd4e-40b8-8ceb-0621aa8c9ba6,Only UI,Trial,AMEA,Pan Asia,ui_week_cnt: 1,2
2,c4be6575-7b72-41d5-8baf-a01c1a8597b3,Only UI,Paid,Japan,Japan,ui_week_cnt: 1,2
2,0b773215-ed48-415f-a109-3f09b5ac57a0,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,060aeb5f-9d16-4537-a7cb-c38a5b900a42,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 3,2
2,5e4ace82-a6a5-4af0-a047-3d1ef9075329,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,f789e050-86ab-4565-aa2a-96efb87a7347,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 1,2
2,f83312d8-cc31-47a8-bca6-b56bbc3f4c87,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 2,2
2,467b34f6-fe3a-43a5-8d1f-6f70e975011e,Only UI,Trial,Americas,Latin America,ui_week_cnt: 1,2
2,7120cba5-4476-41b3-a4a7-3ac217188a2d,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,e1e54767-b593-4555-895c-b341bd5c3538,Only UI,Paid,AMEA,MMEA,ui_week_cnt: 1,2
2,105d821c-8843-4f3d-b8ac-e889d603f22e,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 5,2
2,8d15f584-182b-42c2-9c9a-b5b8f9d8e82c,Only UI,Paid,AMEA,MMEA,ui_week_cnt: 2,2
2,431aaed5-b4dc-4eec-81a1-aeaeba96096a,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,4ed36875-f321-4af9-94bf-9ea62b769c3b,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,e9071236-4668-4878-8fa5-0ac411f5afe9,Only UI,Paid,Japan,Japan,ui_week_cnt: 2,2
2,a7e39804-4005-49d5-adcd-7ff296b36e7a,Only UI,Trial,AMEA,MMEA,ui_week_cnt: 2,2
2,a120486e-5ae0-491e-8b00-ee60a11533e9,Only UI,Trial,AMEA,MMEA,ui_week_cnt: 1,2
2,81c54411-7c6e-4f34-badc-e40a4337b823,Only UI,Essential Access,Americas,North America,ui_week_cnt: 1,2
2,b5a6eed8-757c-42ae-88ed-380137f1563a,Only UI,Essential Access,AMEA,MMEA,ui_week_cnt: 1,2
2,9cc0caa6-5c1f-41b3-b9a1-d1cc733ceae5,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,5892c8d6-c384-4b15-bfe2-ce3f17913b44,Only UI,Trial,Europe,Benelux,ui_week_cnt: 1,2
2,2d30d4b0-7cd6-4a11-bb43-05cf7ebd0381,Only UI,Essential Access,Europe,Southern Europe,ui_week_cnt: 1,2
2,be8ecc4b-09f7-4826-8fb9-90c7991a0a9c,Only UI,Paid,Japan,Japan,ui_week_cnt: 1,2
2,21a7720d-3be3-428b-bc62-38b9e70aaa79,Only UI,Paid,Americas,North America,ui_week_cnt: 1,2
2,7d804dc5-72b7-44ea-ab26-d4b3532450ae,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 1,2
2,958d3a0c-e86f-4c08-9e34-c68b43e3187c,Only UI,Trial,Europe,Southern Europe,ui_week_cnt: 1,2
2,fa8a3a16-af82-415b-a85d-97266af32ba4,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 1,2
2,056d3a58-66d0-46b1-ab72-d4613b27d64b,Only UI,Paid,Americas,Latin America,ui_week_cnt: 1,2
2,d2ed7f26-92d9-46af-87d9-b39a7b462df0,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 1,2
2,bafb92c3-ecd2-47f5-91c3-1d8d92a1d6f3,Only UI,Trial,Europe,Southern Europe,ui_week_cnt: 1,2
2,578b86c2-d810-42f3-a60f-2426a644e956,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 1,2
2,688b0371-5a48-481c-a634-a7b733d6af0d,Only UI,Trial,AMEA,Pan Asia,ui_week_cnt: 1,2
2,1c50a0c5-b632-4244-b5ea-c176bf7fb687,Only UI,Paid,Americas,North America,ui_week_cnt: 1,2
2,6b2532af-04bf-4ef7-955f-16858771f36c,Only UI,Paid,Europe,CEE,ui_week_cnt: 1,2
2,d228238a-0a5f-49d7-9c4f-1a530cedc43f,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,69b4432e-750d-4157-92d2-895f02c6c3ed,Only UI,Essential Access,AMEA,MMEA,ui_week_cnt: 1,2
2,580a7af4-5363-4536-a6a9-3f3c8abfb99b,Only UI,Trial,AMEA,Pan Asia,ui_week_cnt: 2,2
2,b1a81174-f476-4476-8777-9116ab31eef5,Only UI,Trial,Europe,Southern Europe,ui_week_cnt: 4,2
2,933975d2-5080-4638-8c90-17afef58029c,Only UI,Trial,Japan,Japan,ui_week_cnt: 1,2
2,09ea769b-10d1-40af-b263-d1edb1d7371b,Only UI,Trial,Japan,Japan,ui_week_cnt: 3,2
2,36ca5f0a-0689-41eb-97a6-049cf47e6955,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,94e29624-a943-4b45-87f5-38b2afdbc25e,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,568bddbf-fea3-4381-b634-7c8c31d7f091,Only UI,Paid,AMEA,MMEA,ui_week_cnt: 3,2
2,3068218c-6faa-4963-b6d1-eadec0161da1,UI and API,Trial,Americas,Latin America,week_cnt: 1,2
2,9675c15c-a489-4b72-ae06-8a840dba4336,Only UI,Trial,AMEA,Pan Asia,ui_week_cnt: 1,2
2,81f720be-2231-4f40-a556-16894f8f6fd8,Only UI,Trial,Europe,Nordics,ui_week_cnt: 2,2
2,0cfde38e-520b-480d-9f35-2c3f1369d021,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 1,2
2,eef3f3fe-ced1-480f-8fb3-89dede645e36,Only UI,Essential Access,Japan,Japan,ui_week_cnt: 1,2
2,28600422-14c1-483b-b3eb-57d3df9d5c94,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,da154597-66d3-4898-96ae-2d583d0f439a,Only UI,Trial,AMEA,MMEA,ui_week_cnt: 1,2
2,faedcd5f-642b-437b-9370-fb2a85dbf460,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,9a308bce-6738-4c49-9b55-f6fcc9d4202e,Only UI,Essential Access,AMEA,MMEA,ui_week_cnt: 1,2
2,d8a28d49-79b4-4ff5-abac-e7d92cd7189c,Only UI,Essential Access,Europe,Southern Europe,ui_week_cnt: 1,2
2,cab781c1-061d-430f-a6a0-bb23a524d437,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,b3c57f6f-1e4a-4176-b2ec-8739b87c657a,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,4f8c0e15-14b9-4162-879e-435a2be07f70,Only UI,Paid,Americas,Latin America,ui_week_cnt: 1,2
2,e97a1b5f-316a-4973-ba2b-c96e63a4de6e,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,fc169975-2588-4747-9716-d36753cda8c1,Only UI,Paid,Europe,UK Region,ui_week_cnt: 1,2
2,f5caf0b2-86ab-4f6c-9554-d38ea253b076,Only UI,Essential Access,AMEA,Pan Asia,ui_week_cnt: 1,2
2,48dba73d-a225-40f7-9887-798f8ba79554,Only UI,Essential Access,Japan,Japan,ui_week_cnt: 1,2
2,802bfc2a-48f0-4a82-a474-1cf03dac30e4,Only UI,Trial,AMEA,Pan Asia,ui_week_cnt: 3,2
2,ab12c452-94ab-4f06-8182-8160e712477c,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,c84fc6f1-91f2-42e8-b837-dd2f2f46728f,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,a055a7ff-2852-4fae-b752-97164b2e5d9a,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,ddf4a597-0bc2-4403-a305-091b87cab525,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,521f4117-9bbd-40a8-b7d9-393f100974ac,Only UI,Trial,Europe,Alps,ui_week_cnt: 1,2
2,8d18b047-6762-4db1-80be-0ff04ba4e452,Only UI,Paid,AMEA,MMEA,ui_week_cnt: 1,2
2,2fb21556-3f5a-4573-89e0-f7b89eff1fe3,Only UI,Essential Access,AMEA,MMEA,ui_week_cnt: 1,2
2,0de1be4e-43fa-4340-af99-8c0b33c0feb6,Only UI,Trial,Americas,Latin America,ui_week_cnt: 1,2
2,4b936885-3ebb-4b15-844a-03606e75da27,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,5da88c1f-af53-4859-9d77-7e479060af90,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,a8e5d310-609c-4300-92b8-effd45800083,Only UI,Trial,Americas,Latin America,ui_week_cnt: 3,2
2,1d350998-7415-4421-99b9-df4487c3ee05,Only UI,Paid,AMEA,MMEA,ui_week_cnt: 1,2
2,ed8eb42a-f1b2-443c-b884-12968696aa29,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 2,2
2,2c836fdd-9979-4e12-a36c-f3035f86e6b1,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,f4bf6700-4b7f-437b-92c8-de91e141bcb7,Only UI,Trial,Americas,Latin America,ui_week_cnt: 1,2
2,92a7e41e-a7e5-4bec-92ff-862e25e56bd8,Only UI,Trial,Europe,Southern Europe,ui_week_cnt: 1,2
2,5d29cc8d-0d19-440a-80bf-3d260ecf303c,Only UI,Essential Access,Europe,Alps,ui_week_cnt: 2,2
2,4685d7ea-20c6-4911-a27d-472867d03bf1,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 2,2
2,3d4b4dff-40e9-46df-9782-05e767596cfa,Only UI,Essential Access,Europe,Germany,ui_week_cnt: 1,2
2,8d2c5102-c3b5-47ad-89ca-fe3f60065069,Only UI,Paid,Europe,Germany,ui_week_cnt: 1,2
2,2235ceec-1a1b-414b-a0ca-361ed4b7ec6f,Only UI,Essential Access,AMEA,MMEA,ui_week_cnt: 1,2
2,cf9ac836-e0b3-450a-a904-9cbde35f1b84,UI and API,Paid,AMEA,APAC exclude Pan Asia,week_cnt: 5,2
2,f11456e8-40d0-403b-acab-79a50b197a97,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,3c0a66a7-c096-4e10-ad22-9add3b5baeb9,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 1,2
2,9290c9a3-c96e-4cb6-9858-353a74b59194,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,3644ac72-abc5-471b-ad81-c209ad9a11ff,Only UI,Essential Access,Europe,Nordics,ui_week_cnt: 1,2
2,dade272a-b06b-4af7-92d9-33480450e71e,Only UI,Trial,Europe,Nordics,ui_week_cnt: 1,2
2,213de222-c9b4-47a9-9521-9d19c40724e0,Only UI,Trial,Europe,Nordics,ui_week_cnt: 1,2
2,1ca81bed-4cb9-4e02-84a7-e6e404a0af51,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,ea639d0f-b5f3-4376-a619-9d595d17e732,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,0031651b-ef25-492a-a8d7-01fc335cdc4d,Only UI,Paid,AMEA,MMEA,ui_week_cnt: 2,2
2,e1009e44-5c45-409c-ade5-76999a336c2b,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,fa6907bf-a98d-43f6-9035-99cac851ef39,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,2811c22a-3e90-413e-9412-0a832af19f2d,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,5f40d86f-cf33-4bf1-8ef4-2e2a10421c4a,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 3,2
2,46afbe4b-f66d-4a05-99c0-d6a4ade20a8a,Only UI,Essential Access,Europe,UK Region,ui_week_cnt: 1,2
2,4489743b-a3f0-41cb-b693-9d6a02fb10aa,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,b9cd0333-466b-42d2-a036-bc495ae4e36b,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 3,2
2,2a6a5d35-45ab-419d-ad8c-8704eb053e56,Only UI,Paid,Japan,Japan,ui_week_cnt: 2,2
2,aa2c3546-97fd-4864-b309-706cc71458ff,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 2,2
2,4b89d4b1-67ed-48da-bac4-daa3c49e1082,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,15114e9d-555f-4516-a811-61e4b87c513e,Only UI,Trial,Americas,Latin America,ui_week_cnt: 1,2
2,c8306c23-e20e-4ed0-bdcf-098225f2f68e,Only UI,Essential Access,AMEA,MMEA,ui_week_cnt: 1,2
2,407fa4af-e642-4981-9dcd-5c19688ba41a,Only UI,Trial,Americas,North America,ui_week_cnt: 3,2
2,779307a5-56b4-48d5-8bc3-3afa432df74b,Only UI,Trial,Japan,Japan,ui_week_cnt: 3,2
2,429bcd75-5e5a-4365-99ee-e553212c6d1b,Only UI,Trial,Americas,North America,ui_week_cnt: 1,2
2,b99eb1cb-38b9-444d-a208-400ef2a05494,Only UI,Essential Access,Americas,North America,ui_week_cnt: 1,2
2,56a56b8d-3525-4797-a14b-82c727eec6dc,Only UI,Trial,Americas,Latin America,ui_week_cnt: 1,2
2,a02f03a0-0f82-49c1-b891-c36a0f2d2bd6,Only UI,Essential Access,AMEA,Pan Asia,ui_week_cnt: 1,2
2,663de3fd-4835-468f-bb78-0f40b4f01d70,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,13fd8bc6-19ae-4906-9eaa-760cb9ebfd21,Only UI,Essential Access,AMEA,MMEA,ui_week_cnt: 1,2
2,b24f7d35-2383-4204-947e-6498036d5d51,Only UI,Trial,Europe,Germany,ui_week_cnt: 1,2
2,73b079ed-ecd3-401f-9599-7df0574b280d,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,8f41edc2-bb89-464f-8b7d-f9b2916b21fa,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,c59c7aab-7abc-47ca-a480-1c95f0372fba,Only UI,Trial,AMEA,MMEA,ui_week_cnt: 2,2
2,9e7fe3e4-dfb8-4075-bd18-8090d49c5778,Only UI,Essential Access,Europe,Nordics,ui_week_cnt: 2,2
2,e88cbf30-be41-476d-9738-8174bcb5873a,Only UI,Trial,Europe,Germany,ui_week_cnt: 1,2
2,3bb00f61-29c9-448c-a64a-2a438a5cc531,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,18742289-972c-4720-a293-6bf130439f85,UI and API,Trial,Americas,North America,week_cnt: 3,2
2,cc39a919-c205-4dce-8b1b-5c8c690b0871,Only UI,Essential Access,Europe,Southern Europe,ui_week_cnt: 1,2
2,2254c6ab-758c-4038-a482-1c4a30620127,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 1,2
2,ee67c8b4-477b-48bf-b953-bf602fb50376,Only UI,Trial,Americas,Latin America,ui_week_cnt: 1,2
2,f95412e3-3047-4525-9f55-96f6de6c7bfc,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 2,2
2,ff45d9fb-0ea5-48c5-baeb-f501e796f85b,Only UI,Paid,Americas,North America,ui_week_cnt: 1,2
2,1f3f7714-ec5b-4c27-83cf-5400c65aa2d3,Only UI,Trial,Europe,Germany,ui_week_cnt: 1,2
2,45f21fd9-332b-47c5-bba3-73ca5e73613a,Only UI,Essential Access,Americas,North America,ui_week_cnt: 1,2
2,ab679377-1089-41bd-8167-219115f2dce5,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 1,2
2,43b18853-61ee-4ae8-a379-f8e35b5a0735,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,1c4edc84-f85a-497d-b1ea-5f9abac9c391,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 1,2
2,63f093f7-0ab4-4c33-97af-c68664ffe50b,Only UI,Trial,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,70151af7-e312-41be-8134-5f4144c473bd,Only UI,Essential Access,AMEA,Pan Asia,ui_week_cnt: 1,2
2,14e6d2eb-68e3-4abc-83d7-d24bd4694930,Only UI,Paid,AMEA,MMEA,ui_week_cnt: 1,2
2,65c40436-a23a-4cd7-964e-99d4efe767af,Only UI,Paid,Americas,North America,ui_week_cnt: 1,2
2,af726d97-ef9a-4e6a-bb36-fe7f35eb6400,Only UI,Essential Access,Europe,CEE,ui_week_cnt: 1,2
2,47761c86-c920-4904-bd5b-3ca3ba4dd8fb,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,863543c6-b34f-4364-8895-a3e93f0d3aef,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 1,2
2,6971f34e-80f9-4f02-8032-7c8e9aaa8fee,Only UI,Trial,Americas,Latin America,ui_week_cnt: 2,2
2,521911da-1e25-47a9-850c-978f1bf1d8a9,Only UI,Essential Access,Americas,Latin America,ui_week_cnt: 2,2
2,fc0c766e-3aa6-4dd8-834c-bce098612365,Only UI,Trial,Americas,Latin America,ui_week_cnt: 2,2
2,c6c0014a-9d1b-426c-9b5a-24566834200c,Only UI,Paid,Japan,Japan,ui_week_cnt: 2,2
2,5430d28d-be0b-491d-b69c-967924825c0b,Only UI,Paid,AMEA,MMEA,ui_week_cnt: 5,2
2,3f1497c9-b058-489c-9729-aaa61b11e422,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 2,2
2,4bd4648f-606f-479b-b37c-b6929c06362d,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,a0717438-8090-4082-969b-07ac80628372,Only UI,Paid,AMEA,MMEA,ui_week_cnt: 1,2
2,48e17fba-e2e5-4db7-87b1-943b46be2b96,Only UI,Trial,Americas,North America,ui_week_cnt: 1,2
2,061bef12-e7a9-49a4-bac5-ed0452b40ca2,Only API,Paid,AMEA,MMEA,api_week_cnt: 1,2
2,370f47bb-7991-4aac-9b18-050a0f02d8ec,Only UI,Trial,AMEA,Pan Asia,ui_week_cnt: 1,2
2,70bbcfce-0690-4c3b-b4e4-7a0e33003ada,Only UI,Paid,AMEA,MMEA,ui_week_cnt: 1,2
2,42e996bb-1945-43c9-83a9-b95b153cbec4,Only UI,Paid,Japan,Japan,ui_week_cnt: 4,2
2,d2239615-4a16-43de-9e09-821f94c47472,Only UI,Paid,Europe,UK Region,ui_week_cnt: 1,2
2,c61a8e54-1c8e-4263-a496-48fe2c142930,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,86ea4bf8-77bb-4e52-a9e0-55d1bd65c396,Only API,Paid,Japan,Japan,api_week_cnt: 5,2
2,43d17938-6f05-4eef-964f-cae5e0f6e656,Only UI,Paid,Japan,Japan,ui_week_cnt: 1,2
2,509b94f7-8ded-4b01-9500-6cd284b01734,Only UI,Paid,Japan,Japan,ui_week_cnt: 5,2
2,8be79d8d-f64c-465a-b932-cb1a8f668573,Only UI,Paid,Japan,Japan,ui_week_cnt: 1,2
2,f5701df4-b02f-4c32-b430-24facec0e24c,Only UI,Paid,AMEA,MMEA,ui_week_cnt: 1,2
2,7f51e916-ffb9-4ebe-b1a7-8bd55fe08144,Only UI,Paid,Americas,North America,ui_week_cnt: 1,2
2,e199ba11-858c-4173-bb72-c61d4740fb88,Only UI,Paid,Europe,CEE,ui_week_cnt: 2,2
2,d92f4e95-6654-4578-9a6e-951be57b97b5,Only UI,Trial,AMEA,Pan Asia,ui_week_cnt: 5,2
2,e066f3f6-8e9f-44b3-8908-9148e86f2175,Only UI,Paid,Japan,Japan,ui_week_cnt: 1,2
2,7000f537-ce63-4b98-9887-0cb0ee1a12da,Only UI,Paid,Japan,Japan,ui_week_cnt: 1,2
2,806fc33b-ee1b-4814-a2ec-32259111e248,UI and API,Trial,Americas,North America,week_cnt: 5,2
2,37338b62-2121-4364-a448-bc3789d36b55,Only UI,Paid,Americas,Latin America,ui_week_cnt: 1,2
2,f63692b9-eea6-4078-861a-f8115e3c5111,Only UI,Paid,Europe,Germany,ui_week_cnt: 1,2
2,15c627e9-8334-4e64-b0a0-6921a5aa2aa6,UI and API,Paid,AMEA,Pan Asia,week_cnt: 5,2
2,27ffa1b4-2fb1-41a2-87bc-e30715d31406,UI and API,Trial,AMEA,Pan Asia,week_cnt: 5,2
2,c36dc31c-bea1-4796-b584-4b1f6045275f,UI and API,Paid,Japan,Japan,week_cnt: 5,2
2,30baf760-5514-4308-93ae-d65ef229e428,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 5,2
2,30798d3c-4487-4935-99c1-e96acbb68ab8,UI and API,Paid,Europe,Southern Europe,week_cnt: 5,2
2,09f16ffa-fe5a-42b8-8ba1-8274326ad2f8,Only UI,Essential Access,AMEA,Pan Asia,ui_week_cnt: 1,2
2,f23ad0d7-3aab-4e0e-acce-0a2265f3a9a6,Only UI,Trial,Americas,Latin America,ui_week_cnt: 1,2
2,2809f913-d347-4cab-857a-9a175bd44ef0,Only UI,Paid,Japan,Japan,ui_week_cnt: 5,2
2,f545d9e8-27a0-407d-8ecd-1e01f4459260,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 3,2
2,7c429207-1b79-4f71-91c6-b4c0ecebd17d,Only UI,Trial,Europe,UK Region,ui_week_cnt: 3,2
2,8e8d95d2-8fbf-4c3b-8a3a-603bab29a894,UI and API,Paid,Europe,Southern Europe,week_cnt: 2,2
2,66afc1ab-ff8c-41fd-9737-c7e33187ff8f,UI and API,Paid,Europe,Germany,week_cnt: 1,2
2,a0ade955-9c2c-4ec9-af79-42f51c68523f,Only API,Trial,Americas,North America,api_week_cnt: 5,2
2,6c8be61c-e298-400b-a4d8-872bca4e8fc1,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,ca1c3f28-4687-4d0f-8ebe-2d3410d38a28,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 3,2
2,31615bea-2c9e-429c-baa8-6004139a0444,Only UI,Trial,Americas,Latin America,ui_week_cnt: 3,2
2,8d840a3e-fa12-45f6-8684-6c84f0ff0c80,Only UI,Paid,Americas,Latin America,ui_week_cnt: 1,2
2,fa98d20c-cc19-4f3b-885b-d6804a8d1346,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 4,2
2,14b20dd0-bc1e-4e90-b436-d704fb9bb567,Only UI,Paid,Japan,Japan,ui_week_cnt: 5,2
2,2083f52f-e54e-4e7a-93b5-77a973f212a4,Only UI,Essential Access,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,41f8db50-5a9e-40aa-83b2-e945fc874bb8,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 1,2
2,2c5d1858-9d51-4b82-a06b-8216b3cd7b11,Only UI,Paid,AMEA,APAC exclude Pan Asia,ui_week_cnt: 2,2
2,14a6dfe4-1cdf-4955-9d46-4e89b212702c,Only UI,Paid,Americas,North America,ui_week_cnt: 4,2
2,fe410b44-b631-46b4-87e8-83dc6ae0a20c,Only API,Paid,Europe,Southern Europe,api_week_cnt: 5,2
2,b1ee5e2c-50d9-4097-a0bf-2ff99ac52de9,Only UI,Trial,Americas,Latin America,ui_week_cnt: 1,2
2,4d90bdd6-95d7-4ef5-a47e-1635083037cd,Only UI,Trial,AMEA,MMEA,ui_week_cnt: 1,2
2,e13a3d9d-af10-495e-9919-b5489c2827e1,Only UI,Paid,Europe,Southern Europe,ui_week_cnt: 2,2
2,184b3824-602e-456c-9f67-4900e4a67c10,Only UI,Trial,AMEA,MMEA,ui_week_cnt: 1,2
